"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.667772500E0,1.447189528E-1,-1.619341059E-1,-2.290892315E-1,3.156708823E-1
1.677834500E0,1.741744479E-1,-2.797283117E-1,-1.186598861E-1,3.502353998E-1
1.687896500E0,1.027425957E-1,-3.350175364E-1,1.093663216E-2,3.505886487E-1
1.697958500E0,-1.083798963E-1,-3.491542035E-1,2.073831975E-2,3.661761020E-1
1.708020500E0,-2.405633689E-1,-1.783296986E-1,-3.393490076E-2,3.013698614E-1
1.718082500E0,-3.096295839E-1,1.623713315E-2,-4.293014038E-1,5.295600240E-1
1.728144500E0,-4.194394898E-1,1.694344756E-1,-6.681256646E-1,8.068639482E-1
1.738206500E0,-3.050741643E-1,1.614100492E-1,-5.721804571E-1,6.682169747E-1
1.748268500E0,-1.434007712E-1,-2.180701536E-1,-4.371115297E-1,5.091020158E-1
1.758330500E0,5.729321167E-2,-2.337997484E-1,-2.115177637E-1,3.204443771E-1
1.768392500E0,3.145315240E-1,-1.191582151E-1,-1.383322585E-1,3.636819676E-1
1.778453500E0,5.034492876E-1,5.509685129E-3,1.139949775E-1,5.162232044E-1
1.788515500E0,5.051023686E-1,-1.991612814E-1,1.930306220E-1,5.762416505E-1
1.798577500E0,3.432976323E-1,-5.746950522E-1,2.944365442E-2,6.700705904E-1
1.808639500E0,1.339947939E-1,-5.773398940E-1,-3.805555058E-1,7.043425665E-1
1.818701500E0,-2.675481595E-1,-3.460041623E-1,-8.757404119E-1,9.788882301E-1
1.828763500E0,-4.712348570E-1,-1.044397500E-1,-1.090872924E0,1.192884608E0
1.838825500E0,-4.253188652E-1,-7.205056071E-2,-1.140868372E0,1.219699989E0
1.848887500E0,-2.579177588E-2,-1.416115232E-1,-1.106770334E0,1.116091220E0
1.858949500E0,3.973972775E-1,-6.263031623E-1,-9.217778796E-1,1.183154557E0
1.869011500E0,9.487578097E-1,-1.085393499E0,-8.748925656E-1,1.686314748E0
1.879073500E0,1.397817832E0,-1.262145472E0,-8.766385442E-1,2.077354332E0
1.889135500E0,1.398351098E0,-1.276823884E0,-7.697736615E-1,2.044068618E0
1.899197500E0,8.607162836E-1,-1.278591936E0,-2.467636102E-1,1.560936302E0
1.909259500E0,4.379881370E-1,-1.270446910E0,-8.194551140E-1,1.573968120E0
1.919320500E0,-3.411521427E-3,-9.306410891E-1,-1.688640797E0,1.928111049E0
1.929382500E0,-6.042459299E-1,-5.267727345E-1,-2.212198148E0,2.352960540E0
1.939444500E0,-7.740440293E-1,-6.870890620E-1,-2.608645801E0,2.806469037E0
1.949506500E0,-9.723910128E-1,-1.334640860E0,-2.640403199E0,3.114247832E0
1.959568500E0,-1.057197128E0,-1.843397300E0,-2.798710715E0,3.514051940E0
1.969630500E0,-1.328778588E0,-1.764592620E0,-2.921919150E0,3.662929316E0
1.979692500E0,-1.086577852E0,-1.158463229E0,-2.932636512E0,3.335122995E0
1.989754500E0,-3.907725649E-1,-6.049725196E-1,-2.660588956E0,2.756343328E0
1.999816500E0,-7.100350711E-2,-2.417125661E-1,-1.441100677E0,1.462955099E0
2.009878500E0,1.117251980E-1,8.083863348E-2,-2.393809158E-1,2.762618818E-1
2.019940500E0,2.701856923E-1,4.409827519E-1,4.625018942E-1,6.938112841E-1
2.030002500E0,1.753928980E-1,1.884062784E0,1.207508504E0,2.244667466E0
2.040064500E0,-3.694714507E-1,3.348662690E0,5.955348212E-1,3.421215089E0
2.050126500E0,-5.163195940E-1,2.665669895E0,8.611112630E-1,2.848489866E0
2.060187500E0,-1.950619447E-1,1.625253910E0,1.166603138E0,2.010090126E0
2.070249500E0,1.965117618E-1,1.877293901E0,8.535683548E-1,2.071576260E0
2.080311500E0,1.081404528E-1,2.441316177E0,3.980100292E-1,2.475910139E0
2.090373500E0,-2.965715088E-1,2.130098124E0,1.028907056E0,2.384097818E0
2.100435500E0,-8.881897187E-1,1.941211423E0,1.626559739E0,2.683818055E0
2.110497500E0,-1.331340399E0,1.891059709E0,2.017313958E0,3.068897145E0
2.120559500E0,-8.207713223E-1,1.404146712E0,2.422815440E0,2.918103530E0
2.130621500E0,2.692088784E-1,8.652146928E-1,2.142624468E0,2.326351112E0
2.140683500E0,2.194259913E0,-3.704160684E-1,1.357266807E0,2.606560534E0
2.150745500E0,2.155934923E0,-2.036583750E-1,-1.512394023E-1,2.170807565E0
2.160807500E0,1.380990130E0,-2.356255781E-1,-6.753645176E-1,1.555239655E0
2.170869500E0,8.910571933E-3,4.718932535E-1,-1.014172073E0,1.118618628E0
2.180931500E0,-6.611575377E-1,8.948729400E-1,-4.661844707E-1,1.206339434E0
2.190993500E0,-4.384686685E-1,8.917913112E-1,-2.374776471E-1,1.021734872E0
2.201054500E0,-8.006215248E-1,7.187998281E-1,-1.397161775E0,1.763442384E0
2.211116500E0,-1.317928202E0,-2.883631875E-1,-1.630945736E0,2.116618073E0
2.221178500E0,-3.130774677E-1,-9.134214775E-1,-7.256552500E-1,1.207862508E0
2.231240500E0,3.074477684E-1,-5.725388549E-1,-5.716571313E-1,8.655153069E-1
2.241302500E0,4.310543990E-1,-3.755097972E-1,-7.050941008E-1,9.077296920E-1
2.251364500E0,5.151180643E-1,-4.217353991E-1,4.717358172E-2,6.674074571E-1
2.261426500E0,1.031363472E0,7.096544905E-1,1.162462140E0,1.708402275E0
2.271488500E0,1.091897649E0,1.895524642E0,1.818555989E0,2.844714402E0
2.281550500E0,7.003180951E-1,2.431181344E0,1.407918313E0,2.895396715E0
2.291612500E0,-5.212731358E-1,2.688863168E0,1.477380896E-1,2.742906736E0
2.301674500E0,-2.090086943E0,2.632343981E0,-9.335617733E-1,3.488443184E0
2.311736500E0,-3.248368323E0,2.560036435E0,-1.767395775E0,4.497707320E0
2.321798500E0,-3.576908460E0,2.316169243E0,-2.345595941E0,4.864230095E0
2.331860500E0,-3.504128752E0,2.212008259E0,-1.550369934E0,4.424426040E0
2.341921500E0,-1.198860180E0,2.961322660E0,-3.023478270E0,4.398649619E0
2.351983500E0,2.640116977E0,4.112919796E0,-5.033368018E0,7.015776543E0
2.362045500E0,2.972663627E0,4.385031670E0,-2.358057527E0,5.798764272E0
2.372107500E0,2.664441395E0,3.301423911E0,-9.004378814E-1,4.336984686E0
2.382169500E0,2.326226454E0,1.979843831E0,-5.458223784E-1,3.103068349E0
2.392231500E0,1.954198528E0,1.363330370E0,5.643463576E-1,2.448682992E0
2.402293500E0,1.496805785E0,9.168559858E-1,1.445567949E0,2.273921536E0
2.412355500E0,1.210145745E0,5.785229319E-1,2.099002485E0,2.490974295E0
2.422417500E0,9.592472760E-1,2.385345313E-1,2.074616672E0,2.298061878E0
2.432479500E0,6.212633009E-1,-1.453535950E-1,1.492331057E0,1.623005773E0
