"Time (s),""Linear Acceleration x (m/s^2)"",""Linear Acceleration y (m/s^2)"",""Linear Acceleration z (m/s^2)"",""Absolute acceleration (m/s^2)"""
"2.182804974E2,-1.634172229E0,-2.441617747E0,3.753280950E-1,2.961906021E0"
"2.182905174E2,-4.800026107E-1,-7.586429018E-1,5.759367815E-1,1.066604301E0"
"2.183005374E2,7.188868055E-1,7.348587674E-1,7.982221198E-1,1.301527641E0"
"2.183105574E2,1.945110493E0,2.284511833E0,1.123289888E0,3.203783594E0"
"2.183205764E2,2.726565137E0,4.227166788E0,1.263972727E0,5.186590745E0"
"2.183305964E2,3.055412838E0,6.105746784E0,1.114614959E0,6.917951858E0"
"2.183406164E2,3.428210843E0,7.387673387E0,8.963688771E-1,8.193523346E0"
"2.183506364E2,3.923282605E0,8.342808462E0,9.938676167E-1,9.272668024E0"
"2.183606564E2,4.252941315E0,9.161519226E0,1.069049946E0,1.015695880E1"
"2.183706754E2,4.633511146E0,9.851194804E0,1.207911889E0,1.095328790E1"
"2.183806954E2,5.171626602E0,1.038786044E1,1.344720436E0,1.168167965E1"
"2.183907154E2,5.743928096E0,1.078373214E1,1.323790913E0,1.228958955E1"
"2.184007354E2,6.234070948E0,1.090564659E1,1.075357922E0,1.260766286E1"
"2.184107554E2,6.687475744E0,1.098355021E1,4.792693698E-1,1.286819359E1"
"2.184207744E2,7.204851419E0,1.106490370E1,-7.599953628E-1,1.322571626E1"
"2.184307944E2,7.588100152E0,1.082898609E1,-2.365299304E0,1.343282712E1"
"2.184408144E2,7.637058304E0,1.053237789E1,-3.663750722E0,1.351586893E1"
"2.184508344E2,7.350984448E0,1.032068529E1,-4.341633636E0,1.339415170E1"
"2.184608544E2,6.587530457E0,9.961138830E0,-3.930851533E0,1.257264642E1"
"2.184708734E2,5.487344087E0,9.548418961E0,-2.520824715E0,1.129769034E1"
"2.184808934E2,4.454885432E0,9.074520258E0,-1.028388408E0,1.016122556E1"
"2.184909134E2,3.610830205E0,8.567955501E0,9.213106871E-2,9.298195759E0"
"2.185009334E2,3.028460682E0,8.141275404E0,7.695450354E-1,8.720329057E0"
"2.185109534E2,2.717621236E0,7.861401935E0,1.102712367E0,8.390654333E0"
"2.185209724E2,2.549643010E0,7.846547084E0,1.263393853E0,8.346564841E0"
"2.185309924E2,2.440900878E0,7.938141378E0,1.344614017E0,8.413089355E0"
"2.185410124E2,2.442789529E0,7.789201686E0,1.455383670E0,8.291985601E0"
"2.185510324E2,2.148937706E0,7.283757255E0,1.100732499E0,7.673504092E0"
"2.185610524E2,1.112644155E0,6.542354284E0,-3.921036836E-1,6.647865965E0"
"2.185710724E2,-4.805741760E-1,5.071449764E0,-2.170079338E0,5.537129092E0"
"2.185810914E2,-3.109129746E0,1.108105838E0,-5.017782265E0,6.006057375E0"
"2.185911114E2,-3.973361084E0,-3.747410930E0,6.106561594E-1,5.495779101E0"
"2.186011314E2,-5.799736261E0,-9.624033399E0,6.413676363E0,1.293809121E1"
"2.186111514E2,-1.137900326E1,-2.337913518E1,4.128100337E0,2.632692328E1"
"2.186211714E2,-1.635300625E1,-4.240093929E1,-6.496394584E0,4.590711937E1"
"2.186311904E2,-1.310151931E1,-5.247731037E1,-1.157131935E1,5.531196384E1"
"2.186412104E2,-1.637812121E0,-4.098458930E1,-1.560115489E0,4.104696028E1"
"2.186512304E2,3.915046217E0,-2.180570792E1,-4.171625110E-1,2.215830565E1"
"2.186612504E2,3.088103743E0,-1.124074818E1,-1.716816190E0,1.178296492E1"
"2.186712704E2,6.647620538E-1,-5.939308130E0,-2.167732412E0,6.357385741E0"
"2.186812894E2,-2.606884035E0,-4.287443980E0,-1.511573074E0,5.240503164E0"
"2.186913094E2,-4.826733264E0,-4.682182492E0,8.643834380E-1,6.779922243E0"
"2.187013294E2,-5.579376338E0,-5.415832640E0,3.052927186E0,8.353505127E0"
"2.187113494E2,-5.654106678E0,-5.542945261E0,3.748115519E0,8.760224565E0"
"2.187213694E2,-5.319687458E0,-5.098701882E0,3.250778253E0,8.053781397E0"
"2.187313894E2,-4.576151422E0,-4.036772091E0,2.306597936E0,6.523579140E0"
"2.187414084E2,-3.439612036E0,-2.742742336E0,1.483700566E0,4.642729138E0"
"2.187514284E2,-1.832887807E0,-1.235834756E0,1.118434360E0,2.477430256E0"
"2.187614484E2,-1.711158425E-1,6.543274051E-1,6.722637391E-1,9.536055366E-1"
"2.187714684E2,1.243816498E0,2.594324800E0,-1.216127300E-1,2.879651074E0"
"2.187814884E2,2.277471201E0,4.410424958E0,-7.994419221E-1,5.027706313E0"
"2.187915074E2,2.805469804E0,5.978350573E0,-1.114417323E0,6.697257824E0"
"2.188015274E2,3.186074426E0,7.084021631E0,-9.196793139E-1,7.821780025E0"
"2.188115474E2,3.564840100E0,7.773453380E0,-4.051347153E-1,8.561471633E0"
"2.188215674E2,3.845031072E0,8.405466641E0,4.477634756E-1,9.254005918E0"
"2.188315874E2,4.151279577E0,9.008702245E0,1.181829799E0,9.989322296E0"
"2.188416064E2,4.634167496E0,9.706201397E0,1.483783597E0,1.085759954E1"
"2.188516264E2,5.239325665E0,1.036815416E1,1.378518512E0,1.169826771E1"
"2.188616464E2,5.933349232E0,1.080330395E1,1.029643221E0,1.236835375E1"
"2.188716664E2,6.537457826E0,1.101908725E1,5.979152226E-1,1.282638458E1"
"2.188816864E2,7.051295350E0,1.096457717E1,2.693232098E-3,1.303620826E1"
"2.188917054E2,7.412953239E0,1.085037637E1,-7.576687557E-1,1.316269748E1"
"2.189017254E2,7.461568159E0,1.077589103E1,-1.423173698E0,1.318409080E1"
"2.189117454E2,6.843468933E0,1.068691512E1,-1.944337783E0,1.283836715E1"
"2.189217654E2,5.782185259E0,1.058506948E1,-2.049059662E0,1.223421464E1"
"2.189317854E2,4.743910963E0,1.018739450E1,-1.497931520E0,1.133717323E1"
"2.189418054E2,3.781577965E0,9.532663638E0,-5.735001737E-1,1.027136361E1"
"2.189518244E2,2.931389301E0,8.891134619E0,3.102789903E-1,9.367048152E0"
"2.189618444E2,2.194896237E0,8.496584972E0,9.144179893E-1,8.823020227E0"
"2.189718644E2,1.574468064E0,8.372445075E0,1.104115698E0,8.590451542E0"
"2.189818844E2,1.322763557E0,8.232967347E0,1.093711163E0,8.409973773E0"
"2.189919044E2,1.466210960E0,7.936018254E0,7.553082347E-1,8.105593799E0"
"2.190019234E2,1.403434083E0,7.601316029E0,-4.600226748E-1,7.743465210E0"
"2.190119434E2,1.033236920E0,7.204152092E0,-3.633151073E0,8.134320661E0"
"2.190219634E2,1.738684192E-1,6.367367585E0,-7.240883131E0,9.643857563E0"
"2.190319834E2,-1.601981845E0,3.997751867E0,-1.232474478E1,1.305556202E1"
"2.190420034E2,-3.871541471E0,-1.543864907E0,-1.346334970E1,1.409376235E1"
"2.190520224E2,-1.999197823E0,-4.729321575E0,2.984242283E0,5.938768938E0"
"2.190620424E2,-2.133502226E0,-5.983893734E0,1.117036525E1,1.285052044E1"
"2.190720624E2,-6.668422008E0,-1.508023931E1,1.147710667E1,2.008993398E1"
"2.190820824E2,-1.098828763E1,-2.830206508E1,5.643144318E0,3.088032433E1"
"2.190921024E2,-1.011008379E1,-4.231361931E1,-5.969679737E0,4.391233596E1"
"2.191021214E2,-1.511644702E0,-4.173078289E1,-6.020677983E0,4.218994991E1"
"2.191121414E2,4.127089646E0,-2.645980624E1,-2.186414266E0,2.686884111E1"
"2.191221614E2,3.374156258E0,-1.515294944E1,-1.909106555E0,1.564101962E1"
"2.191321814E2,1.804952734E0,-9.711494297E0,-2.704367645E0,1.024131731E1"
"2.191422014E2,-6.034449345E-1,-7.182085869E0,-2.272910957E0,7.557289689E0"
"2.191522214E2,-3.295998865E0,-6.704240881E0,-7.507181704E-1,7.508264252E0"
"2.191622404E2,-4.978346304E0,-6.844244859E0,1.240983814E0,8.553809703E0"
"2.191722604E2,-5.445113742E0,-6.752126069E0,3.183561001E0,9.239888027E0"
"2.191822804E2,-5.507278415E0,-5.951117751E0,4.069416511E0,9.072269218E0"
"2.191923004E2,-5.014481512E0,-4.899223536E0,4.011426165E0,8.077063573E0"
"2.192023204E2,-4.138382958E0,-3.933862849E0,2.760010918E0,6.341857038E0"
"2.192123394E2,-3.097990800E0,-3.001031978E0,8.875758342E-1,4.403581587E0"
"2.192223594E2,-1.899368602E0,-1.675627819E0,-8.081283264E-1,2.658646472E0"
"2.192323794E2,-8.318196362E-1,-2.603086853E-1,-1.654607517E0,1.870136507E0"
"2.192423994E2,6.850071609E-2,1.210059645E0,-1.380515921E0,1.837052231E0"
"2.192524194E2,9.248681331E-1,2.891587889E0,-4.278291479E-1,3.065892914E0"
"2.192624394E2,1.797052268E0,4.619058875E0,5.427946901E-1,4.985953051E0"
"2.192724584E2,2.681470533E0,6.268694066E0,1.006434526E0,6.892004061E0"
"2.192824817E2,3.411293678E0,7.735056469E0,1.152197353E0,8.532032693E0"
"2.192925017E2,4.101378854E0,8.682110108E0,8.097224236E-1,9.636181548E0"
"2.193025217E2,4.582807308E0,9.513349115E0,1.788125690E-1,1.056115089E1"
"2.193125417E2,4.882966522E0,1.028434017E1,-1.486397302E-1,1.138565363E1"
"2.193225607E2,5.241919490E0,1.086673454E1,-5.152327063E-2,1.206508575E1"
"2.193325807E2,5.636611809E0,1.121608229E1,3.288895448E-1,1.255707223E1"
"2.193426007E2,5.923327689E0,1.140463628E1,8.751445806E-1,1.288089351E1"
"2.193526207E2,6.190042584E0,1.136884080E1,1.015930331E0,1.298457865E1"
"2.193626407E2,6.479204940E0,1.132036855E1,6.706545854E-1,1.306065153E1"
"2.193726597E2,6.752119052E0,1.121101743E1,9.838408113E-2,1.308769280E1"
"2.193826797E2,6.932506825E0,1.098792861E1,-5.631687284E-1,1.300428333E1"
"2.193926997E2,6.838567797E0,1.050573329E1,-1.166152318E0,1.258953346E1"
"2.194027197E2,6.424227079E0,9.827398975E0,-1.599906961E0,1.184939519E1"
"2.194127397E2,5.812365078E0,9.126159359E0,-1.876369164E0,1.098139944E1"
"2.194227587E2,5.082747170E0,8.465001236E0,-1.913300178E0,1.005739938E1"
"2.194327787E2,4.243307442E0,7.833507793E0,-1.817649086E0,9.092488691E0"
"2.194427987E2,3.355044341E0,7.078445141E0,-1.834297278E0,8.045206936E0"
"2.194528187E2,2.345221427E0,6.684741002E0,-1.311156249E0,7.204509457E0"
"2.194628387E2,1.468180594E0,7.003759241E0,-3.237954505E-1,7.163312170E0"
"2.194728577E2,9.898529184E-1,7.277227085E0,-9.584401410E-2,7.344864118E0"
"2.194828777E2,7.162625751E-1,7.242167180E0,-5.796298829E-1,7.300547126E0"
"2.194928977E2,4.908100194E-1,6.488390915E0,-1.165373541E0,6.610461908E0"
"2.195029177E2,1.086705029E-3,4.729367768E0,-1.123502653E0,4.860985382E0"
"2.195129377E2,-1.232282865E0,1.819441842E0,-6.464435311E-1,2.290584841E0"
"2.195229577E2,-2.676394273E0,-2.018834819E0,1.784684823E0,3.797878388E0"
"2.195329767E2,-5.455303684E0,-7.970465956E0,4.626799127E0,1.070961885E1"
"2.195429967E2,-1.009416065E1,-1.861608453E1,4.066318656E0,2.156352545E1"
"2.195530167E2,-1.438442532E1,-3.280616595E1,-2.712960713E0,3.592375776E1"
"2.195630367E2,-1.340445654E1,-4.490709802E1,-9.747366965E0,4.786792319E1"
"2.195730567E2,-3.154494492E0,-4.232844317E1,-5.862718960E0,4.284879707E1"
"2.195830757E2,3.828119170E0,-2.511772757E1,-1.261235061E0,2.543905361E1"
"2.195930957E2,3.126989774E0,-1.319727332E1,-1.513065283E0,1.364681115E1"
"2.196031157E2,9.349209586E-1,-8.590319932E0,-1.867825212E0,8.840613369E0"
"2.196131357E2,-1.936910358E0,-7.059691951E0,-7.372496939E-1,7.357608939E0"
"2.196231557E2,-4.069574971E0,-7.231549221E0,1.119337243E0,8.373151165E0"
"2.196331757E2,-4.729498161E0,-7.315673697E0,2.789135900E0,9.146940120E0"
"2.196431947E2,-4.946794143E0,-7.236888313E0,3.431713325E0,9.413818625E0"
"2.196532147E2,-5.001654475E0,-6.671546760E0,3.067721812E0,8.884649727E0"
"2.196632347E2,-4.578292965E0,-5.568046188E0,2.155751467E0,7.524039421E0"
"2.196732547E2,-3.622475812E0,-4.223995843E0,1.502311084E0,5.763801739E0"
"2.196832747E2,-2.348553755E0,-2.911215822E0,1.005932761E0,3.873342616E0"
"2.196932937E2,-9.505888653E-1,-1.655965387E0,1.809899624E-1,1.917967132E0"
"2.197033137E2,3.868050098E-1,-1.860005146E-1,-4.995673943E-1,6.586212026E-1"
"2.197133337E2,1.604732083E0,1.239358288E0,-8.717029095E-1,2.207043268E0"
"2.197233537E2,2.687135900E0,2.718731330E0,-7.523635038E-1,3.895927391E0"
"2.197333737E2,3.547801898E0,4.392076980E0,-2.750669845E-1,5.652689657E0"
"2.197433927E2,4.284167200E0,6.067180304E0,2.422513505E-1,7.431248291E0"
"2.197534127E2,4.720303707E0,7.703266912E0,7.159447789E-1,9.062790140E0"
"2.197634327E2,4.767816427E0,9.059488821E0,9.896283853E-1,1.028522122E1"
"2.197734527E2,4.855079981E0,1.020674878E1,1.089970114E0,1.135506747E1"
"2.197834727E2,5.108541577E0,1.121011579E1,1.011920310E0,1.236073929E1"
"2.197934927E2,5.452191212E0,1.167555298E1,6.247048259E-1,1.290097603E1"
"2.198035117E2,5.668267465E0,1.173397602E1,3.365446830E-1,1.303567074E1"
"2.198135317E2,5.709823626E0,1.181944945E1,4.613657802E-1,1.313447104E1"
"2.198235517E2,5.694450127E0,1.205578455E1,1.789148404E-1,1.333419341E1"
"2.198335717E2,5.773021502E0,1.214790510E1,-6.632438242E-1,1.346622694E1"
"2.198435917E2,5.910688933E0,1.185445556E1,-1.933049734E0,1.338659933E1"
"2.198536107E2,5.823944904E0,1.121311424E1,-2.807476276E0,1.294349985E1"
"2.198636307E2,5.369189401E0,1.041627908E1,-2.988559867E0,1.209374031E1"
"2.198736507E2,4.672114756E0,9.557225452E0,-2.552448796E0,1.094002786E1"
"2.198836707E2,3.837467114E0,8.673052186E0,-1.737874938E0,9.642001730E0"
"2.198936907E2,2.982315918E0,7.919329716E0,-8.775945640E-1,8.507653237E0"
"2.199037097E2,2.296672580E0,7.391558862E0,-7.343401194E-2,7.740493518E0"
"2.199137297E2,2.022112768E0,7.183578663E0,3.414364636E-1,7.470563655E0"
"2.199237497E2,2.211559924E0,7.232335671E0,2.781836053E-1,7.568028982E0"
"2.199337697E2,2.667377281E0,7.486236978E0,-1.416020032E-1,7.948502801E0"
"2.199437897E2,3.017425232E0,7.807215788E0,-9.876648903E-1,8.428105085E0"
"2.199538097E2,3.107333774E0,8.124669312E0,-2.045810949E0,8.935945224E0"
"2.199638287E2,2.985085744E0,8.015208850E0,-2.708684059E0,8.971693215E0"
"2.199738487E2,2.563762574E0,6.881650082E0,-4.455005300E0,8.589357287E0"
"2.199838687E2,9.651838079E-1,3.521793190E0,-9.362968669E0,1.004986514E1"
"2.199938887E2,-9.791794109E-1,-2.514058902E0,-7.710946645E0,8.169331835E0"
"2.200039087E2,-1.020064020E0,-5.442219370E0,3.522615309E0,6.562552925E0"
"2.200139277E2,-4.179174304E0,-1.253534745E1,6.179055666E0,1.458702035E1"
"2.200239477E2,-1.014428298E1,-2.535798031E1,4.448650546E0,2.767172084E1"
"2.200339677E2,-1.585251032E1,-3.792948461E1,1.143297890E0,4.112487101E1"
"2.200439877E2,-1.642185487E1,-4.539560716E1,-2.817920573E0,4.835679004E1"
"2.200540077E2,-7.219715041E0,-3.782750916E1,-1.947098254E0,3.855951149E1"
"2.200640267E2,8.322692871E-1,-2.136791051E1,-4.416822982E-1,2.138867352E1"
"2.200740467E2,2.597943642E0,-1.251095287E1,-2.486681653E0,1.301755886E1"
"2.200840667E2,1.436659716E0,-8.464981356E0,-3.640650712E0,9.325997968E0"
"2.200940867E2,-2.010719761E0,-7.074522244E0,-2.817906539E0,7.876068576E0"
"2.201041067E2,-4.968390834E0,-6.764560758E0,-1.541163055E-1,8.394518543E0"
"2.201141267E2,-6.070430771E0,-6.301926717E0,2.057493685E0,8.988753548E0"
"2.201241457E2,-6.024837692E0,-5.069495625E0,2.585485564E0,8.287532245E0"
"2.201341657E2,-5.295226800E0,-4.020025665E0,2.397173645E0,7.067281988E0"
"2.201441857E2,-4.128628633E0,-3.194380104E0,1.827953049E0,5.530917734E0"
"2.201542057E2,-2.744312314E0,-2.255840596E0,8.922887631E-1,3.662819420E0"
"2.201642257E2,-1.181406241E0,-9.691765791E-1,-2.106634855E-1,1.542531378E0"
"2.201742447E2,3.703743339E-1,3.995227039E-1,-9.539626356E-1,1.098562810E0"
"2.201842647E2,1.783646065E0,1.686069776E0,-8.333533609E-1,2.592045987E0"
"2.201942847E2,2.814906333E0,3.241828505E0,-2.640251756E-1,4.301494974E0"
"2.202043047E2,3.556163709E0,5.057326984E0,3.619449878E-1,6.193049388E0"
"2.202143247E2,4.103821528E0,6.877005054E0,6.879331076E-1,8.037897835E0"
"2.202243437E2,4.113834300E0,8.453923101E0,8.144493127E-1,9.436936798E0"
"2.202343637E2,4.031796110E0,9.405719417E0,6.229097307E-1,1.025236334E1"
"2.202443837E2,4.263061968E0,1.021307664E1,6.750961304E-1,1.108766822E1"
"2.202544037E2,4.727766508E0,1.089127063E1,9.706798983E-1,1.191275667E1"
"2.202644237E2,5.302927583E0,1.125355241E1,8.850246209E-1,1.247183834E1"
"2.202744437E2,5.693199992E0,1.137167903E1,5.281965315E-1,1.272818140E1"
"2.202844585E2,5.870040843E0,1.148594766E1,-1.144654591E-2,1.289901175E1"
"2.202944785E2,6.020232425E0,1.162525173E1,-7.246179539E-1,1.311162642E1"
"2.203044985E2,6.237440699E0,1.173378774E1,-1.967182270E0,1.343343766E1"
"2.203145185E2,6.666936230E0,1.169895705E1,-3.801971299E0,1.399173401E1"
"2.203245385E2,7.015822631E0,1.132161751E1,-4.906399823E0,1.419413786E1"
"2.203345575E2,6.815826806E0,1.059746090E1,-4.619535424E0,1.342020045E1"
"2.203445775E2,5.998104222E0,9.653535526E0,-3.517639913E0,1.189713381E1"
"2.203545975E2,4.691079031E0,8.772832582E0,-2.252364426E0,1.020009605E1"
"2.203646175E2,3.419282144E0,8.292983168E0,-1.245262806E0,9.056254174E0"
"2.203746375E2,2.568478353E0,8.084512389E0,-6.705259466E-1,8.509173089E0"
"2.203846575E2,2.119878799E0,8.036630709E0,-3.729763083E-1,8.319881646E0"
"2.203946765E2,1.906270363E0,8.099888227E0,-1.870816283E-1,8.323283939E0"
"2.204046965E2,1.758886030E0,8.307666112E0,2.461397489E-1,8.495385869E0"
"2.204147165E2,1.800393952E0,8.615449510E0,7.875626457E-1,8.836721313E0"
"2.204247365E2,2.037970417E0,8.685453545E0,1.258525461E0,9.009678854E0"
"2.204347565E2,2.022099027E0,8.256436316E0,1.288249197E0,8.597511914E0"
"2.204447755E2,1.352122134E0,7.158784130E0,6.668095294E-1,7.315808871E0"
"2.204547955E2,4.896136791E-2,5.055766947E0,-2.646098240E-1,5.062923562E0"
"2.204648155E2,-1.908671522E0,1.092705442E0,-1.575009516E0,2.705122389E0"
"2.204748355E2,-4.011191984E0,-4.458834642E0,3.011727705E0,6.711286856E0"
"2.204848555E2,-8.488821623E0,-1.408975606E1,5.642543224E0,1.739021600E1"
"2.204948755E2,-1.379014590E1,-2.822947775E1,8.436187327E-1,3.142901892E1"
"2.205048945E2,-1.615979553E1,-4.422902215E1,-5.630931823E0,4.742417933E1"
"2.205149145E2,-1.100192334E1,-5.156679131E1,-3.638022974E0,5.285273402E1"
"2.205249345E2,1.101722725E0,-4.194357008E1,-4.388807802E0,4.218694701E1"
"2.205349545E2,5.161141375E0,-2.306641439E1,-5.973722502E0,2.437995516E1"
"2.205449745E2,2.711496570E0,-1.276938226E1,-3.031388383E0,1.340144218E1"
"2.205549935E2,-3.394758922E-1,-7.821757813E0,-2.418478560E0,8.194155095E0"
"2.205650135E2,-3.735044069E0,-5.434477656E0,-6.797399890E-1,6.629189094E0"
"2.205750335E2,-5.455180893E0,-4.522114379E0,1.291797287E0,7.202586845E0"
"2.205850535E2,-5.818521026E0,-4.063794413E0,2.651680723E0,7.576346258E0"
"2.205950735E2,-5.798638154E0,-3.920289123E0,2.819168369E0,7.545898326E0"
"2.206050935E2,-5.459883808E0,-3.659768769E0,1.798024660E0,6.814479534E0"
"2.206151125E2,-4.767865251E0,-2.968040818E0,1.879786277E-1,5.619354173E0"
"2.206251325E2,-3.860828787E0,-1.838842319E0,-7.634978449E-1,4.343992283E0"
"2.206351525E2,-2.749245317E0,-5.803612965E-1,-8.079108831E-1,2.923677315E0"
"2.206451725E2,-1.244537752E0,4.153493625E-1,-5.322719678E-1,1.415875261E0"
"2.206551925E2,4.272624797E-1,1.355142514E0,-8.163177174E-2,1.423245659E0"
"2.206652115E2,1.893492735E0,2.723845305E0,5.159653258E-1,3.357211373E0"
"2.206752315E2,3.013317563E0,4.053609148E0,9.717043304E-1,5.143543445E0"
"2.206852515E2,4.020111327E0,5.078186926E0,1.258502072E0,6.597962186E0"
"2.206952715E2,5.028048806E0,6.082124618E0,1.489987493E0,8.030789338E0"
"2.207052915E2,5.577333906E0,7.380715785E0,1.572349033E0,9.383703985E0"
"2.207153115E2,5.928174446E0,8.765248159E0,1.672033535E0,1.071300722E1"
"2.207253305E2,6.359305444E0,9.876931908E0,1.667007269E0,1.186479932E1"
"2.207353505E2,6.614331170E0,1.064579165E1,1.425534804E0,1.261405590E1"
"2.207453705E2,6.608193347E0,1.106744022E1,8.743657315E-1,1.291978977E1"
"2.207553905E2,6.514894005E0,1.123694749E1,-8.394264618E-2,1.298922165E1"
"2.207654105E2,6.544330643E0,1.159777917E1,-1.727879122E0,1.342841433E1"
"2.207754295E2,6.725183269E0,1.205519048E1,-3.737819742E0,1.430129378E1"
"2.207854495E2,6.744813541E0,1.220458684E1,-5.098700713E0,1.484726232E1"
"2.207954695E2,6.465424222E0,1.200852502E1,-5.177058080E0,1.458795098E1"
"2.208054895E2,5.893792818E0,1.157540071E1,-3.869608966E0,1.355361829E1"
"2.208155095E2,4.875630313E0,1.091664637E1,-1.814950011E0,1.209293110E1"
"2.208255285E2,3.273592334E0,1.016025056E1,2.329355665E-1,1.067714180E1"
"2.208355485E2,1.998792318E0,9.629832083E0,1.418698239E0,9.936877848E0"
"2.208455685E2,1.467190076E0,9.343376988E0,1.827899255E0,9.632889283E0"
"2.208555885E2,1.581596697E0,9.122108408E0,1.710072012E0,9.414810471E0"
"2.208656085E2,1.940293557E0,8.952550848E0,1.403483784E0,9.267290462E0"
"2.208756285E2,2.293024210E0,8.831046876E0,1.192349086E0,9.201469736E0"
"2.208856475E2,2.646885422E0,8.694148940E0,1.240158187E0,9.172361776E0"
"2.208956675E2,2.990775085E0,8.491616008E0,1.418973058E0,9.114042054E0"
"2.209056875E2,3.016720350E0,8.153283831E0,9.703640755E-1,8.747470797E0"
"2.209157075E2,2.481972013E0,7.146068775E0,-1.595809232E0,7.731305913E0"
"2.209257275E2,1.738212614E0,3.969082968E0,-6.722354386E0,7.997815401E0"
"2.209357465E2,5.443901029E-1,-1.724926279E0,-1.022506109E1,1.038381460E1"
"2.209457665E2,1.130915827E-1,-4.319804810E0,-3.440900762E-1,4.334962663E0"
"2.209557865E2,-2.570962250E-1,-6.475695441E0,7.084304051E0,9.601463107E0"
"2.209658065E2,-3.549582667E0,-1.706849728E1,7.646332573E0,1.903679433E1"
"2.209758265E2,-8.419280688E0,-3.573931409E1,2.447549747E0,3.679909454E1"
"2.209858465E2,-1.134293646E1,-5.418493123E1,-6.734135356E0,5.576753141E1"
"2.209958655E2,-7.020771714E0,-5.504724585E1,-4.848560336E0,5.570456937E1"
"2.210058855E2,-7.219940159E-1,-3.275547760E1,-1.629618271E-1,3.276383898E1"
"2.210159055E2,-1.145560471E0,-1.423813617E1,-2.439646651E0,1.449098707E1"
"2.210259255E2,-3.283883726E0,-6.229453402E0,-4.046318840E0,8.121741080E0"
"2.210359455E2,-5.903626081E0,-3.338373052E0,-3.201597322E0,7.499850728E0"
"2.210459645E2,-7.551415306E0,-3.635553110E0,2.398855305E-1,8.384429891E0"
"2.210559845E2,-8.299524449E0,-3.936269563E0,2.303121328E0,9.469989018E0"
"2.210660045E2,-8.471712670E0,-4.214237425E0,2.191185594E0,9.712415093E0"
"2.210760245E2,-7.751547371E0,-4.513419569E0,1.676345272E0,9.125106921E0"
"2.210860445E2,-6.269852985E0,-4.445744480E0,1.246036978E0,7.786418212E0"
"2.210960645E2,-4.538550902E0,-4.149865428E0,7.406398364E-1,6.194221075E0"
"2.211060835E2,-2.778093433E0,-3.029030201E0,3.922440898E-1,4.128762830E0"
"2.211161035E2,-9.837039864E-1,-1.346820756E0,4.592625368E-1,1.729890679E0"
"2.211261235E2,7.689644068E-1,2.300353110E-1,6.426581899E-1,1.028217901E0"
"2.211361435E2,2.442986288E0,1.603017095E0,7.056887627E-1,3.005967804E0"
"2.211461635E2,4.182781451E0,3.056938961E0,9.410358305E-1,5.265556468E0"
"2.211561825E2,5.419075506E0,4.711085279E0,1.171267608E0,7.275477417E0"
"2.211662025E2,5.875391046E0,6.439356750E0,1.197562391E0,8.798846002E0"
"2.211762225E2,5.940813203E0,8.020646760E0,1.017648243E0,1.003292798E1"
"2.211862425E2,6.011914176E0,9.237110860E0,6.429247499E-1,1.103995839E1"
"2.211962625E2,6.175411096E0,1.004138953E1,-1.609855413E-1,1.178944961E1"
"2.212062825E2,6.468509213E0,1.085376308E1,-9.449240828E-1,1.267038539E1"
"2.212163015E2,6.699855469E0,1.137773675E1,-1.316673097E0,1.326930989E1"
