"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.839351333E0,-4.489167073E0,-2.248277807E0,-1.974688926E0,5.395069088E0
2.849370333E0,-5.375759917E0,-3.292568888E0,-2.421931926E0,6.753188789E0
2.859389333E0,-6.056843596E0,-4.326722943E0,-3.256921338E0,8.124864453E0
2.869408333E0,-6.514495810E0,-5.286375870E0,-4.297328698E0,9.426105210E0
2.879428333E0,-6.846135848E0,-6.100387811E0,-5.034294802E0,1.046080454E1
2.889447333E0,-7.126476510E0,-6.899052565E0,-5.402260668E0,1.129460110E1
2.899466333E0,-7.466006196E0,-7.625153373E0,-5.478538181E0,1.199577397E1
2.909485333E0,-7.945089040E0,-8.180625411E0,-5.163577909E0,1.251837085E1
2.919504333E0,-8.771939127E0,-8.606796800E0,-4.744538662E0,1.317324995E1
2.929524333E0,-9.940592884E0,-8.973499083E0,-4.726041287E0,1.420121611E1
2.939543333E0,-1.071037064E1,-9.271843321E0,-5.408898427E0,1.516361764E1
2.949562333E0,-1.068948205E1,-9.236967604E0,-6.678951089E0,1.562673941E1
2.959581333E0,-9.987881656E0,-8.800134986E0,-7.848511748E0,1.545313212E1
2.969600333E0,-9.155310652E0,-8.164735603E0,-8.398471032E0,1.486663836E1
2.979620333E0,-8.445964456E0,-7.514065046E0,-8.517102267E0,1.415402841E1
2.989639333E0,-7.907671537E0,-6.884811671E0,-8.080883607E0,1.323754436E1
2.999658333E0,-7.480476301E0,-6.372355844E0,-7.538165515E0,1.238500642E1
3.009677333E0,-7.146219633E0,-5.926405079E0,-6.909274668E0,1.157276150E1
3.019696333E0,-6.820637310E0,-5.513509208E0,-6.311442475E0,1.080528497E1
3.029716333E0,-6.176572938E0,-5.219234047E0,-5.775919383E0,9.937389094E0
3.039735333E0,-4.874917830E0,-5.125852259E0,-5.139025451E0,8.743498602E0
3.049754333E0,-3.698712979E0,-4.734868244E0,-4.256848132E0,7.363437445E0
3.059773333E0,-3.682317386E0,-3.509385399E0,-3.316196317E0,6.072265246E0
3.069792333E0,-2.225198262E0,-2.744782430E0,-2.672328996E0,4.430200916E0
3.079812333E0,1.284854888E0,-2.431748232E0,-8.720706993E-1,2.885265820E0
3.089831333E0,-7.561841476E-1,1.211836029E0,2.349538134E0,2.749670974E0
3.099850333E0,-1.300731248E0,4.297028736E0,4.237925080E0,6.173845376E0
3.109869333E0,-8.581426316E-1,7.963110158E0,4.305535265E0,9.093138407E0
3.119888333E0,2.442096049E0,1.302099263E1,4.810726219E0,1.409443752E1
3.129908333E0,1.662201091E1,1.841611560E1,2.114997777E1,3.260009387E1
3.139927333E0,3.313321943E1,6.194666562E0,3.196349095E1,4.645265200E1
3.149946333E0,2.360402611E1,-1.488845239E0,-7.666981430E0,2.486260874E1
3.159965333E0,1.110377599E1,3.476390145E0,-1.157690110E1,1.641352396E1
3.169984333E0,1.463935340E1,5.528165839E0,5.435161196E0,1.656539353E1
3.180004333E0,2.064876380E1,6.506531902E0,1.841647462E1,2.842310576E1
3.190023333E0,1.761455940E1,7.485203190E0,1.111061957E1,2.213022451E1
