"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.327115417E0,-6.785138279E-1,1.022427172E0,-1.115021925E0,1.658014545E0
1.337133417E0,-6.303891966E-1,1.573914918E0,-9.842673656E-1,1.960454272E0
1.347152417E0,-5.832916287E-1,1.905702306E0,-9.549694531E-1,2.209954085E0
1.357170417E0,-5.170748350E-1,2.028754621E0,-7.819154048E-1,2.234860934E0
1.367189417E0,-4.729540846E-1,2.014425434E0,-4.370254295E-1,2.114849078E0
1.377207417E0,-4.909018207E-1,1.848424151E0,-3.699401781E-2,1.912857809E0
1.387226417E0,-5.556875083E-1,1.491089108E0,2.161737554E-1,1.605884936E0
1.397244417E0,-6.380376470E-1,9.495211637E-1,3.204952455E-1,1.188023435E0
1.407263417E0,-6.940343848E-1,3.196281034E-1,3.096194243E-1,8.244452921E-1
1.417281417E0,-7.123621899E-1,-2.231800354E-1,2.032784522E-1,7.736868532E-1
1.427300417E0,-6.999573219E-1,-6.451677418E-1,8.277545057E-2,9.555278346E-1
1.437318417E0,-6.164392018E-1,-9.379167795E-1,7.125175796E-2,1.124616374E0
1.447337417E0,-5.151730281E-1,-1.092181531E0,1.868618826E-1,1.221957900E0
1.457356417E0,-5.154490167E-1,-1.056809970E0,2.607531468E-1,1.204378348E0
1.467374417E0,-5.527279401E-1,-8.547641104E-1,2.594620816E-1,1.050452489E0
1.477393417E0,-6.430966580E-1,-5.368539190E-1,3.601790556E-1,9.118741108E-1
1.487411417E0,-7.620743403E-1,-1.924184185E-1,3.841714970E-1,8.748542090E-1
1.497430417E0,-8.077831945E-1,5.332192898E-2,6.532618962E-2,8.121726593E-1
1.507448417E0,-7.521358278E-1,1.961735004E-1,-3.409617428E-1,8.487916445E-1
1.517467417E0,-6.266238821E-1,3.321183407E-1,-4.923555116E-1,8.633504686E-1
1.527485417E0,-3.950858366E-1,5.132989955E-1,-4.469062006E-1,7.869522408E-1
1.537504417E0,-5.832773030E-2,7.473057353E-1,-3.631483448E-1,8.329133848E-1
1.547522417E0,3.085163471E-1,1.046611841E0,-2.917175889E-1,1.129459089E0
1.557541417E0,5.660882431E-1,1.378785730E0,-1.432813418E-1,1.497342824E0
1.567560417E0,7.366120550E-1,1.602932310E0,5.447028559E-2,1.764923886E0
1.577578417E0,8.222766879E-1,1.693210396E0,1.864992638E-1,1.891529110E0
1.587597417E0,7.768297890E-1,1.622405877E0,2.770340427E-1,1.820003630E0
1.597615417E0,6.078999281E-1,1.436290757E0,4.181133413E-1,1.614711190E0
1.607634417E0,3.361441487E-1,1.151903822E0,6.460635352E-1,1.362818182E0
1.617652417E0,6.399192810E-3,8.271202290E-1,9.311480427E-1,1.245474006E0
1.627671417E0,-3.840553567E-1,4.627439690E-1,1.151768167E0,1.299307665E0
1.637689417E0,-7.978163230E-1,1.562294161E-1,1.206448989E0,1.454798157E0
1.647708417E0,-1.013537650E0,1.696967232E-1,9.499912798E-1,1.399478109E0
1.657726417E0,-1.083598403E0,7.861289084E-2,8.883616269E-1,1.403407235E0
1.667745417E0,-8.903806704E-1,1.279014105E-1,9.112587386E-1,1.280440939E0
