"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.857072333E0,2.054905123E0,-2.568404093E0,-1.053196902E0,3.453774510E0
1.867090333E0,2.135438240E0,-2.233489322E0,-8.443682726E-1,3.203362110E0
1.877109333E0,1.982463968E0,-1.917128935E0,-5.746538293E-1,2.817050543E0
1.887127333E0,1.695527648E0,-1.596728853E0,-2.443120189E-1,2.341803877E0
1.897146333E0,1.349580642E0,-1.277917313E0,1.737101059E-1,1.866712557E0
1.907164333E0,9.000841248E-1,-8.857894367E-1,5.701409483E-1,1.385581127E0
1.917182333E0,3.471269739E-1,-4.223990580E-1,8.679770637E-1,1.025817861E0
1.927201333E0,-2.880537236E-1,4.523406029E-3,1.113734368E0,1.150391086E0
1.937219333E0,-9.604238820E-1,3.567664012E-1,1.320628738E0,1.671453428E0
1.947238333E0,-1.536914907E0,6.397111932E-1,1.421935258E0,2.189346413E0
1.957256333E0,-1.995000399E0,8.967760625E-1,1.412323605E0,2.603630516E0
1.967275333E0,-2.281999285E0,1.127388274E0,1.308442118E0,2.861912967E0
1.977293333E0,-2.479525831E0,1.273897206E0,1.156701024E0,3.018082122E0
1.987312333E0,-2.578617425E0,1.271562998E0,9.936559474E-1,3.041955362E0
1.997330333E0,-2.561524259E0,1.143172541E0,8.583573706E-1,2.933432693E0
2.007349167E0,-2.319951807E0,9.361255581E-1,7.140024801E-1,2.601597008E0
2.017367167E0,-1.908656904E0,6.528950565E-1,6.870471083E-1,2.131027185E0
2.027386167E0,-1.557680708E0,2.582722463E-1,7.915238419E-1,1.766234337E0
2.037404167E0,-1.240431837E0,-2.166967888E-1,1.028228487E0,1.625694455E0
2.047423167E0,-8.388947672E-1,-5.877118313E-1,1.208829975E0,1.584430351E0
2.057441167E0,-2.794103694E-1,-9.122582471E-1,1.378840255E0,1.676748554E0
2.067459167E0,3.736318177E-1,-1.236370799E0,1.589465149E0,2.048075426E0
2.077478167E0,1.111015998E0,-1.508557665E0,1.839585792E0,2.625676801E0
2.087496167E0,1.865583390E0,-1.675389545E0,2.124847763E0,3.286686709E0
2.097515167E0,2.535318208E0,-1.726328733E0,2.472843633E0,3.939924485E0
2.107533167E0,2.987603263E0,-1.633774326E0,2.904426620E0,4.475565416E0
2.117552167E0,3.020181609E0,-1.306084228E0,3.313684938E0,4.669888739E0
2.127570167E0,2.524034252E0,-7.750322818E-1,3.529829603E0,4.408074520E0
