"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.294698625E0,5.829467599E0,-1.370537648E-1,5.100446692E0,7.747001528E0
1.304621625E0,6.718996915E0,5.992922419E-1,5.772061390E0,8.878105846E0
1.314544625E0,8.150865422E0,6.638250375E-1,4.978037571E0,9.573825195E0
1.324467625E0,8.957043264E0,4.152727640E-1,3.073580722E0,9.478817118E0
1.334390625E0,8.936268107E0,7.070014626E-1,3.498786736E-1,8.971017436E0
1.344313625E0,7.536677983E0,1.276296611E0,-2.660565568E0,8.093766565E0
1.354236625E0,6.689434562E0,1.539888508E0,-4.041411856E0,7.965726656E0
1.364159625E0,6.140680974E0,1.687457321E0,-3.751111633E0,7.390961610E0
1.374082625E0,5.288955662E0,9.652016419E-1,-2.934307646E0,6.124934903E0
1.384005625E0,3.784460058E0,-1.061168484E0,-2.150947979E0,4.480490340E0
1.393928625E0,1.261517481E0,-1.054000382E0,-8.485866002E-1,1.849984427E0
1.403851625E0,-2.000540051E0,7.155328426E-1,1.153937484E0,2.417792270E0
1.413774625E0,-4.137256492E0,1.105077565E0,1.554834284E0,4.555831138E0
1.423697625E0,-5.287217284E0,6.027230957E-1,7.864101595E-1,5.379254844E0
1.433620625E0,-5.313880003E0,-6.930345109E-1,-2.013582265E-1,5.362663765E0
1.443543625E0,-4.468517631E0,-2.029137613E0,-4.301752701E-2,4.907840643E0
1.453466625E0,-2.884646074E0,-2.293237633E0,2.260194433E-1,3.692046398E0
1.463389625E0,-9.120071822E-1,-1.083413339E0,7.822808558E-1,1.617870483E0
1.473312625E0,1.202292203E0,-9.821217299E-2,1.323290245E0,1.790600247E0
1.483235625E0,2.805484130E0,4.708198509E-1,2.654897569E-1,2.857078463E0
1.493158625E0,3.802064855E0,1.877213502E-1,-6.361479731E-1,3.859484513E0
1.503081625E0,2.670773052E0,-8.156728426E-1,-6.750858977E-2,2.793368628E0
1.513004625E0,5.014010811E-1,-7.767955828E-1,1.161736500E0,1.484737727E0
1.522927625E0,-1.020282998E0,-5.472952920E-1,1.832944817E0,2.167993597E0
1.532850625E0,-7.463391906E-1,-3.508669992E-1,1.295828943E0,1.536002112E0
1.542773625E0,1.650809312E-1,-1.187950299E0,3.126476973E-1,1.239445928E0
1.552696625E0,9.156862503E-1,-1.449115017E0,4.327781582E-1,1.767968488E0
1.562619625E0,9.646654522E-1,-7.727813230E-1,1.206004454E0,1.726909712E0
1.572542625E0,-3.181165981E-1,-3.900617628E-1,1.412243352E0,1.499259028E0
1.582465625E0,-2.044973627E0,-2.595557101E-1,9.807205908E-1,2.282783209E0
1.592388625E0,-2.666213393E0,-2.239563994E-1,9.931729674E-2,2.677445471E0
1.602311625E0,-2.377761474E0,4.564935878E-1,-9.554689515E-1,2.602893955E0
1.612233625E0,-2.347800926E0,1.261289147E0,-1.330951998E0,2.979001967E0
1.622156625E0,-2.757952698E0,8.369226475E-1,-1.202861137E0,3.123078212E0
1.632080625E0,-3.846132395E0,-6.564288944E-1,-9.336722857E-1,4.011904440E0
1.642002625E0,-3.939573240E0,-2.057415918E0,-3.894808419E-1,4.461489986E0
1.651925625E0,-3.597759631E0,-3.411009211E0,-3.761022663E-1,4.971952445E0
1.661848625E0,-4.566634494E0,-4.370724118E0,-7.048257136E-1,6.360358418E0
1.671771625E0,-7.423853619E0,-4.004617960E0,-3.091457999E-1,8.440742780E0
1.681694625E0,-1.007134949E1,-2.883409388E0,8.055457574E-1,1.050690412E1
1.691617625E0,-1.213797886E1,-2.141945606E0,7.047181249E-1,1.234565063E1
1.701540625E0,-1.366324846E1,-1.011854017E0,8.686136793E-1,1.372817164E1
1.711463625E0,-1.241524565E1,-4.608045937E-1,7.555315252E-1,1.244674629E1
1.721386625E0,-9.335034181E0,-1.907996607E0,4.733986922E-1,9.539780948E0
1.731309625E0,-6.492223765E0,-3.219831864E0,5.985256720E-1,7.271486755E0
1.741232625E0,-3.559770271E0,-3.528681503E0,9.149506706E-1,5.095163615E0
1.751155625E0,3.169939327E-1,-2.825784785E0,1.381913990E0,3.161523538E0
1.761078625E0,4.588795441E0,-1.683197624E0,1.424960607E0,5.091238609E0
1.771001625E0,9.212736157E0,-9.190124390E-1,3.400360554E-1,9.264702687E0
1.780924625E0,1.516087709E1,3.409818426E-1,-3.709067813E0,1.561171505E1
1.790847625E0,1.760780236E1,2.696862159E0,-4.027462739E0,1.826275514E1
1.800770625E0,1.785917883E1,4.282900693E0,-2.291839564E-1,1.836698212E1
1.810693625E0,1.920909978E1,4.593389014E0,1.722552894E0,1.982563809E1
1.820616625E0,1.934196957E1,9.710915422E-1,8.480579388E-1,1.938489123E1
1.830539625E0,1.600593892E1,-2.462040609E0,-8.644617176E-1,1.621724448E1
1.840462625E0,1.146822124E1,-1.107602101E0,-1.635884879E0,1.163713883E1
