"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.202785042E0,-2.620028868E0,8.063690454E-1,1.842117344E0,3.302753187E0
2.212708042E0,-2.689466893E0,8.822822767E-1,1.736735315E0,3.320828773E0
2.222631042E0,-2.718246888E0,9.200482732E-1,1.703112656E0,3.337056740E0
2.232554042E0,-2.904052106E0,8.866489774E-1,1.820303721E0,3.540221841E0
2.242477042E0,-3.165883991E0,8.553453237E-1,2.033014902E0,3.858443554E0
2.252400042E0,-3.378865897E0,8.418721694E-1,2.264847647E0,4.153916028E0
2.262323042E0,-3.534790089E0,8.985550779E-1,2.446217752E0,4.391596918E0
2.272245042E0,-3.592922522E0,1.085893435E0,2.406895372E0,4.458856595E0
2.282168042E0,-3.537321933E0,1.363059644E0,2.086127501E0,4.326951121E0
2.292091042E0,-3.351135185E0,1.640267951E0,1.605451437E0,4.061780434E0
2.302014042E0,-3.045825743E0,1.924500520E0,1.155082515E0,3.783513225E0
2.311937042E0,-2.729627909E0,2.199030803E0,8.980014928E-1,3.618426685E0
2.321860042E0,-2.500530199E0,2.410129906E0,7.886747861E-1,3.561374083E0
2.331783042E0,-2.329338927E0,2.488886054E0,8.344140458E-1,3.509504299E0
2.341706042E0,-2.333054540E0,2.451441654E0,9.415360598E-1,3.512719719E0
2.351629042E0,-2.399678300E0,2.295725039E0,9.763132520E-1,3.461502125E0
2.361552042E0,-2.316843427E0,2.092478746E0,9.149359064E-1,3.253204341E0
2.371475042E0,-1.909605030E0,1.943360714E0,8.874610095E-1,2.865454463E0
2.381398042E0,-1.636207645E0,1.902082880E0,9.151151235E-1,2.670679769E0
2.391321042E0,-1.359234103E0,1.881194286E0,7.294834220E-1,2.432808121E0
2.401244042E0,-1.218508871E0,1.765597172E0,5.076133092E-1,2.204488266E0
2.411167042E0,-1.089904918E0,1.629694431E0,3.290637553E-1,1.987983809E0
2.421090042E0,-9.382567951E-1,1.469499434E0,1.892860651E-2,1.743591894E0
2.431013042E0,-4.843351417E-1,1.192119218E0,-3.567808731E-1,1.335298225E0
2.440936042E0,-1.870623690E-1,7.604122692E-1,-3.839726186E-1,8.721548721E-1
2.450859042E0,5.965417117E-2,3.108958715E-1,-4.471938837E-1,5.479025759E-1
2.460782042E0,3.500719240E-1,-3.866997600E-2,-8.150047982E-1,8.878505167E-1
2.470705042E0,6.195751367E-1,-3.182060605E-1,-1.319382989E0,1.491945012E0
2.480628042E0,7.149639085E-1,-5.898706234E-1,-2.002547254E0,2.206652724E0
2.490551042E0,8.175117919E-1,-1.075523399E0,-2.896536387E0,3.196091230E0
2.500474042E0,9.804693067E-1,-1.796369314E0,-3.647677896E0,4.182561034E0
2.510397042E0,1.160001631E0,-2.629917387E0,-4.309816597E0,5.180404264E0
2.520320042E0,1.124866882E0,-3.220254618E0,-4.586690444E0,5.716038360E0
2.530243042E0,8.454652834E-1,-2.947561530E0,-3.876126273E0,4.942396726E0
2.540166042E0,3.502762842E-1,-1.618261955E0,-2.594830585E0,3.078085605E0
2.550089042E0,-1.104410581E-1,1.070356214E-1,-1.535959618E0,1.543640437E0
2.560012042E0,-6.853360668E-1,1.656330253E0,-5.752512686E-1,1.882559283E0
2.569935042E0,-1.359520616E0,2.810781707E0,2.123148854E-1,3.129515573E0
2.579858042E0,-2.181952840E0,3.275135415E0,9.494917814E-1,4.048328646E0
2.589781042E0,-3.474431621E0,2.544457406E0,1.595756607E0,4.592643871E0
2.599704042E0,-5.185631853E0,2.170018673E-1,2.053448728E0,5.581623348E0
